X,Y,OBJECT_ID,KODE_DESA,DESA,KODE,PROVINSI,KAB_KOTA,KECAMATAN,DESA_KELUR,JUMLAH_PEN,Nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,POSITIF,Meninggal,Month,Year,Month_Year
-3625164.36177694,691811.902461816,25391,"3171021002",KARANG ANYAR,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,33383,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,93,5,Aug,"2020",Aug_2020
-3625164.36177694,691811.902461816,25391,"3171021002",KARANG ANYAR,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,33383,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,153,5,Sep,"2020",Sep_2020
-3625164.36177694,691811.902461816,25391,"3171021002",KARANG ANYAR,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,33383,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,231,7,Oct,"2020",Oct_2020
-3625164.36177694,691811.902461816,25391,"3171021002",KARANG ANYAR,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,33383,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,293,7,Nov,"2020",Nov_2020
-3625164.36177694,691811.902461816,25391,"3171021002",KARANG ANYAR,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,33383,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,398,9,Dec,"2020",Dec_2020
-3625164.36177694,691811.902461816,25391,"3171021002",KARANG ANYAR,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,33383,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,550,15,Jan,"2021",Jan_2021
-3625164.36177694,691811.902461816,25391,"3171021002",KARANG ANYAR,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,33383,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,737,20,Feb,"2021",Feb_2021
-3625164.36177694,691811.902461816,25391,"3171021002",KARANG ANYAR,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,33383,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,827,20,Mar,"2021",Mar_2021
-3625164.36177694,691811.902461816,25391,"3171021002",KARANG ANYAR,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,33383,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,874,20,Apr,"2021",Apr_2021
-3625164.36177694,691811.902461816,25391,"3171021002",KARANG ANYAR,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,33383,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,906,22,May,"2021",May_2021
-3625164.36177694,691811.902461816,25391,"3171021002",KARANG ANYAR,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,33383,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,1135,25,Jun,"2021",Jun_2021
-3625164.36177694,691811.902461816,25391,"3171021002",KARANG ANYAR,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,33383,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,1805,32,Jul,"2021",Jul_2021
-3625164.36177694,691811.902461816,25391,"3171021002",KARANG ANYAR,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,33383,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,1898,36,Aug,"2021",Aug_2021
-3625381.12250126,693399.807302115,25394,"3171021005",MANGGA DUA SELATAN,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,35906,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,0,0,Mar,"2020",Mar_2020
-3625381.12250126,693399.807302115,25394,"3171021005",MANGGA DUA SELATAN,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,35906,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,5,0,Apr,"2020",Apr_2020
-3625381.12250126,693399.807302115,25394,"3171021005",MANGGA DUA SELATAN,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,35906,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,15,0,May,"2020",May_2020
-3625381.12250126,693399.807302115,25394,"3171021005",MANGGA DUA SELATAN,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,35906,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,22,0,Jun,"2020",Jun_2020
-3625381.12250126,693399.807302115,25394,"3171021005",MANGGA DUA SELATAN,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,35906,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,26,0,Jul,"2020",Jul_2020
-3625381.12250126,693399.807302115,25394,"3171021005",MANGGA DUA SELATAN,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,35906,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,70,2,Aug,"2020",Aug_2020
-3625381.12250126,693399.807302115,25394,"3171021005",MANGGA DUA SELATAN,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,35906,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,171,2,Sep,"2020",Sep_2020
-3625381.12250126,693399.807302115,25394,"3171021005",MANGGA DUA SELATAN,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,35906,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,256,5,Oct,"2020",Oct_2020
-3625381.12250126,693399.807302115,25394,"3171021005",MANGGA DUA SELATAN,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,35906,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,308,8,Nov,"2020",Nov_2020
-3625381.12250126,693399.807302115,25394,"3171021005",MANGGA DUA SELATAN,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,35906,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,403,8,Dec,"2020",Dec_2020
-3625381.12250126,693399.807302115,25394,"3171021005",MANGGA DUA SELATAN,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,35906,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,544,8,Jan,"2021",Jan_2021
-3625381.12250126,693399.807302115,25394,"3171021005",MANGGA DUA SELATAN,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,35906,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,720,10,Feb,"2021",Feb_2021
-3625381.12250126,693399.807302115,25394,"3171021005",MANGGA DUA SELATAN,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,35906,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,795,11,Mar,"2021",Mar_2021
-3625381.12250126,693399.807302115,25394,"3171021005",MANGGA DUA SELATAN,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,35906,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,857,11,Apr,"2021",Apr_2021
-3625381.12250126,693399.807302115,25394,"3171021005",MANGGA DUA SELATAN,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,35906,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,915,13,May,"2021",May_2021
-3625381.12250126,693399.807302115,25394,"3171021005",MANGGA DUA SELATAN,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,35906,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,1179,16,Jun,"2021",Jun_2021
-3625381.12250126,693399.807302115,25394,"3171021005",MANGGA DUA SELATAN,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,35906,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,1839,32,Jul,"2021",Jul_2021
-3625381.12250126,693399.807302115,25394,"3171021005",MANGGA DUA SELATAN,317102,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,35906,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,1911,35,Aug,"2021",Aug_2021
-3626870.14933294,690234.073520433,25386,"3171011003",PETOJO UTARA,317101,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,21828,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,2,1,Mar,"2020",Mar_2020
-3626870.14933294,690234.073520433,25386,"3171011003",PETOJO UTARA,317101,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,21828,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,11,2,Apr,"2020",Apr_2020
-3626870.14933294,690234.073520433,25386,"3171011003",PETOJO UTARA,317101,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,21828,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,18,2,May,"2020",May_2020
-3626870.14933294,690234.073520433,25386,"3171011003",PETOJO UTARA,317101,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,21828,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,29,2,Jun,"2020",Jun_2020
-3626870.14933294,690234.073520433,25386,"3171011003",PETOJO UTARA,317101,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,21828,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,42,2,Jul,"2020",Jul_2020
-3626870.14933294,690234.073520433,25386,"3171011003",PETOJO UTARA,317101,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,21828,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,62,2,Aug,"2020",Aug_2020
-3626870.14933294,690234.073520433,25386,"3171011003",PETOJO UTARA,317101,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,21828,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,123,3,Sep,"2020",Sep_2020
-3626870.14933294,690234.073520433,25386,"3171011003",PETOJO UTARA,317101,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,21828,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,164,3,Oct,"2020",Oct_2020
-3626870.14933294,690234.073520433,25386,"3171011003",PETOJO UTARA,317101,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,21828,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,191,3,Nov,"2020",Nov_2020
-3626870.14933294,690234.073520433,25386,"3171011003",PETOJO UTARA,317101,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,21828,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,251,3,Dec,"2020",Dec_2020
-3626870.14933294,690234.073520433,25386,"3171011003",PETOJO UTARA,317101,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,21828,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,382,3,Jan,"2021",Jan_2021
-3626870.14933294,690234.073520433,25386,"3171011003",PETOJO UTARA,317101,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,21828,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,496,5,Feb,"2021",Feb_2021
-3626870.14933294,690234.073520433,25386,"3171011003",PETOJO UTARA,317101,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,21828,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,539,7,Mar,"2021",Mar_2021
-3626870.14933294,690234.073520433,25386,"3171011003",PETOJO UTARA,317101,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,21828,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,567,8,Apr,"2021",Apr_2021
-3626870.14933294,690234.073520433,25386,"3171011003",PETOJO UTARA,317101,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,21828,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,595,8,May,"2021",May_2021
-3626870.14933294,690234.073520433,25386,"3171011003",PETOJO UTARA,317101,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,21828,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,830,12,Jun,"2021",Jun_2021
-3626870.14933294,690234.073520433,25386,"3171011003",PETOJO UTARA,317101,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,21828,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,1392,20,Jul,"2021",Jul_2021
-3626870.14933294,690234.073520433,25386,"3171011003",PETOJO UTARA,317101,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,21828,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,1429,23,Aug,"2021",Aug_2021
-3623604.00594103,689027.027917683,25403,"3171041001",SENEN,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,8643,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,0,0,Mar,"2020",Mar_2020
-3623604.00594103,689027.027917683,25403,"3171041001",SENEN,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,8643,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,3,1,Apr,"2020",Apr_2020
-3623604.00594103,689027.027917683,25403,"3171041001",SENEN,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,8643,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,9,1,May,"2020",May_2020
-3623604.00594103,689027.027917683,25403,"3171041001",SENEN,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,8643,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,35,1,Jun,"2020",Jun_2020
-3623604.00594103,689027.027917683,25403,"3171041001",SENEN,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,8643,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,60,1,Jul,"2020",Jul_2020
-3623604.00594103,689027.027917683,25403,"3171041001",SENEN,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,8643,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,94,2,Aug,"2020",Aug_2020
-3623604.00594103,689027.027917683,25403,"3171041001",SENEN,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,8643,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,135,2,Sep,"2020",Sep_2020
-3623604.00594103,689027.027917683,25403,"3171041001",SENEN,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,8643,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,161,3,Oct,"2020",Oct_2020
-3623604.00594103,689027.027917683,25403,"3171041001",SENEN,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,8643,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,191,4,Nov,"2020",Nov_2020
-3623604.00594103,689027.027917683,25403,"3171041001",SENEN,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,8643,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,278,4,Dec,"2020",Dec_2020
-3623604.00594103,689027.027917683,25403,"3171041001",SENEN,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,8643,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,341,7,Jan,"2021",Jan_2021
-3623604.00594103,689027.027917683,25403,"3171041001",SENEN,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,8643,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,421,8,Feb,"2021",Feb_2021
-3623604.00594103,689027.027917683,25403,"3171041001",SENEN,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,8643,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,459,9,Mar,"2021",Mar_2021
-3623604.00594103,689027.027917683,25403,"3171041001",SENEN,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,8643,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,485,10,Apr,"2021",Apr_2021
-3623604.00594103,689027.027917683,25403,"3171041001",SENEN,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,8643,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,499,10,May,"2021",May_2021
-3623604.00594103,689027.027917683,25403,"3171041001",SENEN,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,8643,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,605,10,Jun,"2021",Jun_2021
-3623604.00594103,689027.027917683,25403,"3171041001",SENEN,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,8643,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,943,15,Jul,"2021",Jul_2021
-3623604.00594103,689027.027917683,25403,"3171041001",SENEN,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,8643,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,968,16,Aug,"2021",Aug_2021
-3622556.55494593,689713.104506081,25408,"3171041006",BUNGUR,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,23001,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,1,0,Mar,"2020",Mar_2020
-3622556.55494593,689713.104506081,25408,"3171041006",BUNGUR,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,23001,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,13,0,Apr,"2020",Apr_2020
-3622556.55494593,689713.104506081,25408,"3171041006",BUNGUR,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,23001,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,12,0,May,"2020",May_2020
-3622556.55494593,689713.104506081,25408,"3171041006",BUNGUR,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,23001,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,16,1,Jun,"2020",Jun_2020
-3622556.55494593,689713.104506081,25408,"3171041006",BUNGUR,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,23001,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,24,2,Jul,"2020",Jul_2020
-3622556.55494593,689713.104506081,25408,"3171041006",BUNGUR,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,23001,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,91,2,Aug,"2020",Aug_2020
-3622556.55494593,689713.104506081,25408,"3171041006",BUNGUR,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,23001,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,142,2,Sep,"2020",Sep_2020
-3622556.55494593,689713.104506081,25408,"3171041006",BUNGUR,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,23001,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,186,4,Oct,"2020",Oct_2020
-3622556.55494593,689713.104506081,25408,"3171041006",BUNGUR,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,23001,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,237,6,Nov,"2020",Nov_2020
-3622556.55494593,689713.104506081,25408,"3171041006",BUNGUR,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,23001,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,349,7,Dec,"2020",Dec_2020
-3622556.55494593,689713.104506081,25408,"3171041006",BUNGUR,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,23001,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,487,9,Jan,"2021",Jan_2021
-3622556.55494593,689713.104506081,25408,"3171041006",BUNGUR,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,23001,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,634,14,Feb,"2021",Feb_2021
-3622556.55494593,689713.104506081,25408,"3171041006",BUNGUR,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,23001,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,688,15,Mar,"2021",Mar_2021
-3622556.55494593,689713.104506081,25408,"3171041006",BUNGUR,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,23001,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,735,16,Apr,"2021",Apr_2021
-3622556.55494593,689713.104506081,25408,"3171041006",BUNGUR,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,23001,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,765,18,May,"2021",May_2021
-3622556.55494593,689713.104506081,25408,"3171041006",BUNGUR,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,23001,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,960,22,Jun,"2021",Jun_2021
-3622556.55494593,689713.104506081,25408,"3171041006",BUNGUR,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,23001,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,1396,25,Jul,"2021",Jul_2021
-3622556.55494593,689713.104506081,25408,"3171041006",BUNGUR,317104,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,23001,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,1430,26,Aug,"2021",Aug_2021
-3619380.27971028,689350.556963218,25409,"3171051001",CEMPAKA PUTIH TIMUR,317105,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,29735,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,0,0,Mar,"2020",Mar_2020
-3619380.27971028,689350.556963218,25409,"3171051001",CEMPAKA PUTIH TIMUR,317105,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,29735,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,38,1,Apr,"2020",Apr_2020
-3619380.27971028,689350.556963218,25409,"3171051001",CEMPAKA PUTIH TIMUR,317105,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,29735,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,47,1,May,"2020",May_2020
-3619380.27971028,689350.556963218,25409,"3171051001",CEMPAKA PUTIH TIMUR,317105,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,29735,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,70,1,Jun,"2020",Jun_2020
-3619380.27971028,689350.556963218,25409,"3171051001",CEMPAKA PUTIH TIMUR,317105,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,29735,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,118,2,Jul,"2020",Jul_2020
-3619380.27971028,689350.556963218,25409,"3171051001",CEMPAKA PUTIH TIMUR,317105,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,29735,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,166,3,Aug,"2020",Aug_2020
-3619380.27971028,689350.556963218,25409,"3171051001",CEMPAKA PUTIH TIMUR,317105,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,29735,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,303,5,Sep,"2020",Sep_2020
-3619380.27971028,689350.556963218,25409,"3171051001",CEMPAKA PUTIH TIMUR,317105,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,29735,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,360,6,Oct,"2020",Oct_2020
-3619380.27971028,689350.556963218,25409,"3171051001",CEMPAKA PUTIH TIMUR,317105,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,29735,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,436,6,Nov,"2020",Nov_2020
-3619380.27971028,689350.556963218,25409,"3171051001",CEMPAKA PUTIH TIMUR,317105,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,29735,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,596,8,Dec,"2020",Dec_2020
-3619380.27971028,689350.556963218,25409,"3171051001",CEMPAKA PUTIH TIMUR,317105,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,29735,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,877,11,Jan,"2021",Jan_2021
-3619380.27971028,689350.556963218,25409,"3171051001",CEMPAKA PUTIH TIMUR,317105,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,29735,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,1145,12,Feb,"2021",Feb_2021
-3619380.27971028,689350.556963218,25409,"3171051001",CEMPAKA PUTIH TIMUR,317105,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,29735,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,1304,16,Mar,"2021",Mar_2021
